"","obs","date_id","unit","period","total_fatal","white_fatal","black_fatal","division","regiment","battalion","year","month","period1","toe","blackbn","seg","count","spec_fatal","spec_fatal_rate","spec_fatal_rate100","cluster_id","total_fatal_rate","total_fatal_rate100","segneg4","segneg3","segneg2","segneg1","segpos4","segpos3","segpos2","segpos1"
"71",10051,1953061,"1ST CAVALRY DIVISION, 5TH CAVALRY REGIMENT, 1ST BATTALION",530601,0,0,0,1,5,1,53,6,1,917,0,0,71,0,0,0,10501,0,0,0,0,0,0,0,0,0,0
"72",10051,1953062,"1ST CAVALRY DIVISION, 5TH CAVALRY REGIMENT, 1ST BATTALION",530602,0,0,0,1,5,1,53,6,2,917,0,0,72,0,0,0,10501,0,0,0,0,0,0,0,0,0,0
"73",10051,1953071,"1ST CAVALRY DIVISION, 5TH CAVALRY REGIMENT, 1ST BATTALION",530701,0,0,0,1,5,1,53,7,1,917,0,0,73,0,0,0,10501,0,0,0,0,0,0,0,0,0,0
"74",10051,1953072,"1ST CAVALRY DIVISION, 5TH CAVALRY REGIMENT, 1ST BATTALION",530702,0,0,0,1,5,1,53,7,2,917,0,0,74,0,0,0,10501,0,0,0,0,0,0,0,0,0,0
"76",10052,1950072,"1ST CAVALRY DIVISION, 5TH CAVALRY REGIMENT, 2ND BATTALION",500702,89,88,0,1,5,2,50,7,2,917,0,1,2,88,0.0959651035986914,9.59651035986914,10502,0.0970556161395856,9.70556161395856,1,1,1,1,1,1,1,1
"77",10052,1950081,"1ST CAVALRY DIVISION, 5TH CAVALRY REGIMENT, 2ND BATTALION",500801,27,27,0,1,5,2,50,8,1,917,0,1,3,27,0.0294438386041439,2.94438386041439,10502,0.0294438386041439,2.94438386041439,1,1,1,1,1,1,1,1
"78",10052,1950082,"1ST CAVALRY DIVISION, 5TH CAVALRY REGIMENT, 2ND BATTALION",500802,69,67,0,1,5,2,50,8,2,917,0,1,4,67,0.0730643402399128,7.30643402399128,10502,0.0752453653217012,7.52453653217012,1,1,1,1,1,1,1,1
"79",10052,1950091,"1ST CAVALRY DIVISION, 5TH CAVALRY REGIMENT, 2ND BATTALION",500901,51,50,0,1,5,2,50,9,1,917,0,1,5,50,0.054525627044711,5.4525627044711,10502,0.0556161395856052,5.56161395856052,1,1,1,1,1,1,1,1
"80",10052,1950092,"1ST CAVALRY DIVISION, 5TH CAVALRY REGIMENT, 2ND BATTALION",500902,51,50,0,1,5,2,50,9,2,917,0,1,6,50,0.054525627044711,5.4525627044711,10502,0.0556161395856052,5.56161395856052,1,1,1,1,1,1,1,1
"81",10052,1950101,"1ST CAVALRY DIVISION, 5TH CAVALRY REGIMENT, 2ND BATTALION",501001,5,5,0,1,5,2,50,10,1,917,0,1,7,5,0.0054525627044711,0.54525627044711,10502,0.0054525627044711,0.54525627044711,1,1,1,1,1,1,1,1
"82",10052,1950102,"1ST CAVALRY DIVISION, 5TH CAVALRY REGIMENT, 2ND BATTALION",501002,5,5,0,1,5,2,50,10,2,917,0,1,8,5,0.0054525627044711,0.54525627044711,10502,0.0054525627044711,0.54525627044711,1,1,1,1,1,1,1,1
"83",10052,1950111,"1ST CAVALRY DIVISION, 5TH CAVALRY REGIMENT, 2ND BATTALION",501101,9,8,0,1,5,2,50,11,1,917,0,1,9,8,0.00872410032715376,0.872410032715376,10502,0.00981461286804798,0.981461286804798,1,1,1,1,1,1,1,1
"84",10052,1950112,"1ST CAVALRY DIVISION, 5TH CAVALRY REGIMENT, 2ND BATTALION",501102,43,41,1,1,5,2,50,11,2,917,0,1,10,41,0.044711014176663,4.4711014176663,10502,0.0468920392584515,4.68920392584515,1,1,1,1,1,1,1,1
"85",10052,1950121,"1ST CAVALRY DIVISION, 5TH CAVALRY REGIMENT, 2ND BATTALION",501201,0,0,0,1,5,2,50,12,1,917,0,1,11,0,0,0,10502,0,0,1,1,1,1,1,1,1,1
"86",10052,1950122,"1ST CAVALRY DIVISION, 5TH CAVALRY REGIMENT, 2ND BATTALION",501202,0,0,0,1,5,2,50,12,2,917,0,1,12,0,0,0,10502,0,0,1,1,1,1,1,1,1,1
"87",10052,1951011,"1ST CAVALRY DIVISION, 5TH CAVALRY REGIMENT, 2ND BATTALION",510101,1,0,0,1,5,2,51,1,1,917,0,1,13,0,0,0,10502,0.00109051254089422,0.109051254089422,1,1,1,1,1,1,1,1
"88",10052,1951012,"1ST CAVALRY DIVISION, 5TH CAVALRY REGIMENT, 2ND BATTALION",510102,4,3,0,1,5,2,51,1,2,917,0,1,14,3,0.00327153762268266,0.327153762268266,10502,0.00436205016357688,0.436205016357688,1,1,1,1,1,1,1,1
"89",10052,1951021,"1ST CAVALRY DIVISION, 5TH CAVALRY REGIMENT, 2ND BATTALION",510201,13,13,0,1,5,2,51,2,1,917,0,1,15,13,0.0141766630316249,1.41766630316249,10502,0.0141766630316249,1.41766630316249,1,1,1,1,1,1,1,1
"90",10052,1951022,"1ST CAVALRY DIVISION, 5TH CAVALRY REGIMENT, 2ND BATTALION",510202,7,6,0,1,5,2,51,2,2,917,0,1,16,6,0.00654307524536532,0.654307524536532,10502,0.00763358778625954,0.763358778625954,1,1,1,1,1,1,1,1
