"","obs","date_id","unit","total_fatal","white_fatal","black_fatal","auth","eff","black","toe","count","integration_pct","black_imputed","period","specpct_imputed","specpct_imputed100","data","white","specpct_real","specpct_real100","blackbn"
"995",20232,1951111,"2ND INFANTRY DIVISION, 23RD INFANTRY REGIMENT, 2ND BATTALION",0,0,0,NA,NA,NA,917,33,0.13733024631977,125.931835875229,511101,0,0,0,NA,NA,NA,0
"996",20232,1951112,"2ND INFANTRY DIVISION, 23RD INFANTRY REGIMENT, 2ND BATTALION",0,0,0,NA,NA,NA,917,34,0.13733024631977,125.931835875229,511102,0,0,0,NA,NA,NA,0
"997",20232,1951121,"2ND INFANTRY DIVISION, 23RD INFANTRY REGIMENT, 2ND BATTALION",0,0,0,NA,NA,NA,917,35,0.13733024631977,125.931835875229,511201,0,0,0,NA,NA,NA,0
"998",20232,1951122,"2ND INFANTRY DIVISION, 23RD INFANTRY REGIMENT, 2ND BATTALION",1,1,0,NA,NA,NA,917,36,0.13733024631977,125.931835875229,511202,0.00126411356865358,0.126411356865358,0,NA,NA,NA,0
"999",20232,1952011,"2ND INFANTRY DIVISION, 23RD INFANTRY REGIMENT, 2ND BATTALION",0,0,0,NA,NA,NA,917,37,0.13733024631977,125.931835875229,520101,0,0,0,NA,NA,NA,0
"1000",20232,1952012,"2ND INFANTRY DIVISION, 23RD INFANTRY REGIMENT, 2ND BATTALION",0,0,0,NA,NA,NA,917,38,0.13733024631977,125.931835875229,520102,0,0,0,NA,NA,NA,0
"1001",20232,1952021,"2ND INFANTRY DIVISION, 23RD INFANTRY REGIMENT, 2ND BATTALION",1,0,0,NA,NA,NA,917,39,0.13733024631977,125.931835875229,520201,0,0,0,NA,NA,NA,0
"1002",20232,1952022,"2ND INFANTRY DIVISION, 23RD INFANTRY REGIMENT, 2ND BATTALION",1,0,0,NA,NA,NA,917,40,0.13733024631977,125.931835875229,520202,0,0,0,NA,NA,NA,0
"1003",20232,1952031,"2ND INFANTRY DIVISION, 23RD INFANTRY REGIMENT, 2ND BATTALION",0,0,0,NA,NA,NA,917,41,0.13733024631977,125.931835875229,520301,0,0,0,NA,NA,NA,0
"1004",20232,1952032,"2ND INFANTRY DIVISION, 23RD INFANTRY REGIMENT, 2ND BATTALION",0,0,0,NA,NA,NA,917,42,0.13733024631977,125.931835875229,520302,0,0,0,NA,NA,NA,0
"1005",20232,1952041,"2ND INFANTRY DIVISION, 23RD INFANTRY REGIMENT, 2ND BATTALION",2,1,0,NA,NA,NA,917,43,0.13733024631977,125.931835875229,520401,0.00126411356865358,0.126411356865358,0,NA,NA,NA,0
"1006",20232,1952042,"2ND INFANTRY DIVISION, 23RD INFANTRY REGIMENT, 2ND BATTALION",0,0,0,NA,NA,NA,917,44,0.13733024631977,125.931835875229,520402,0,0,0,NA,NA,NA,0
"1007",20232,1952051,"2ND INFANTRY DIVISION, 23RD INFANTRY REGIMENT, 2ND BATTALION",1,0,0,NA,NA,NA,917,45,0.13733024631977,125.931835875229,520501,0,0,0,NA,NA,NA,0
"1008",20232,1952052,"2ND INFANTRY DIVISION, 23RD INFANTRY REGIMENT, 2ND BATTALION",0,0,0,NA,NA,NA,917,46,0.13733024631977,125.931835875229,520502,0,0,0,NA,NA,NA,0
"1009",20232,1952061,"2ND INFANTRY DIVISION, 23RD INFANTRY REGIMENT, 2ND BATTALION",0,0,0,NA,NA,NA,917,47,0.13733024631977,125.931835875229,520601,0,0,0,NA,NA,NA,0
"1010",20232,1952062,"2ND INFANTRY DIVISION, 23RD INFANTRY REGIMENT, 2ND BATTALION",0,0,0,NA,NA,NA,917,48,0.13733024631977,125.931835875229,520602,0,0,0,NA,NA,NA,0
"1011",20232,1952071,"2ND INFANTRY DIVISION, 23RD INFANTRY REGIMENT, 2ND BATTALION",0,0,0,NA,NA,NA,917,49,0.13733024631977,125.931835875229,520701,0,0,0,NA,NA,NA,0
"1012",20232,1952072,"2ND INFANTRY DIVISION, 23RD INFANTRY REGIMENT, 2ND BATTALION",51,45,3,NA,NA,NA,917,50,0.13733024631977,125.931835875229,520702,0.0568851105894111,5.68851105894111,0,NA,NA,NA,0
"1013",20232,1952081,"2ND INFANTRY DIVISION, 23RD INFANTRY REGIMENT, 2ND BATTALION",2,2,0,890,809,NA,917,51,0.13733024631977,125.931835875229,520801,0.00252822713730716,0.252822713730716,0,NA,NA,NA,0
"1014",20232,1952082,"2ND INFANTRY DIVISION, 23RD INFANTRY REGIMENT, 2ND BATTALION",0,0,0,NA,NA,NA,917,52,0.13733024631977,125.931835875229,520802,0,0,0,NA,NA,NA,0
"1015",20232,1952091,"2ND INFANTRY DIVISION, 23RD INFANTRY REGIMENT, 2ND BATTALION",0,0,0,890,821,NA,917,53,0.13733024631977,125.931835875229,520901,0,0,0,NA,NA,NA,0
"1016",20232,1952092,"2ND INFANTRY DIVISION, 23RD INFANTRY REGIMENT, 2ND BATTALION",2,2,0,NA,NA,NA,917,54,0.13733024631977,125.931835875229,520902,0.00252822713730716,0.252822713730716,0,NA,NA,NA,0
"1017",20232,1952101,"2ND INFANTRY DIVISION, 23RD INFANTRY REGIMENT, 2ND BATTALION",4,4,0,890,810,NA,917,55,0.13733024631977,125.931835875229,521001,0.00505645427461432,0.505645427461432,0,NA,NA,NA,0
"1018",20232,1952102,"2ND INFANTRY DIVISION, 23RD INFANTRY REGIMENT, 2ND BATTALION",1,0,0,890,791,110,917,56,0.13733024631977,125.931835875229,521002,0,0,1,681,0,0,0
"1019",20232,1952111,"2ND INFANTRY DIVISION, 23RD INFANTRY REGIMENT, 2ND BATTALION",5,5,0,890,846,115,917,57,0.13733024631977,125.931835875229,521101,0.0063205678432679,0.63205678432679,1,731,0.00683994528043776,0.683994528043776,0
"1020",20232,1952112,"2ND INFANTRY DIVISION, 23RD INFANTRY REGIMENT, 2ND BATTALION",0,0,0,NA,NA,NA,917,58,0.13733024631977,125.931835875229,521102,0,0,0,NA,NA,NA,0
"1021",20232,1952121,"2ND INFANTRY DIVISION, 23RD INFANTRY REGIMENT, 2ND BATTALION",0,0,0,890,779,145,917,59,0.13733024631977,125.931835875229,521201,0,0,1,634,0,0,0
"1022",20232,1952122,"2ND INFANTRY DIVISION, 23RD INFANTRY REGIMENT, 2ND BATTALION",1,0,0,890,787,84,917,60,0.13733024631977,125.931835875229,521202,0,0,1,703,0,0,0
"1023",20232,1953011,"2ND INFANTRY DIVISION, 23RD INFANTRY REGIMENT, 2ND BATTALION",0,0,0,890,783,77,917,61,0.13733024631977,125.931835875229,530101,0,0,1,706,0,0,0
"1024",20232,1953012,"2ND INFANTRY DIVISION, 23RD INFANTRY REGIMENT, 2ND BATTALION",0,0,0,NA,NA,NA,917,62,0.13733024631977,125.931835875229,530102,0,0,0,NA,NA,NA,0
"1025",20232,1953021,"2ND INFANTRY DIVISION, 23RD INFANTRY REGIMENT, 2ND BATTALION",0,0,0,887,777,68,917,63,0.13733024631977,125.931835875229,530201,0,0,1,709,0,0,0
"1026",20232,1953022,"2ND INFANTRY DIVISION, 23RD INFANTRY REGIMENT, 2ND BATTALION",0,0,0,NA,NA,NA,917,64,0.13733024631977,125.931835875229,530202,0,0,0,NA,NA,NA,0
"1027",20232,1953031,"2ND INFANTRY DIVISION, 23RD INFANTRY REGIMENT, 2ND BATTALION",0,0,0,887,692,65,917,65,0.13733024631977,125.931835875229,530301,0,0,1,627,0,0,0
"1028",20232,1953032,"2ND INFANTRY DIVISION, 23RD INFANTRY REGIMENT, 2ND BATTALION",0,0,0,NA,NA,NA,917,66,0.13733024631977,125.931835875229,530302,0,0,0,NA,NA,NA,0
"1029",20232,1953041,"2ND INFANTRY DIVISION, 23RD INFANTRY REGIMENT, 2ND BATTALION",6,5,0,887,713,61,917,67,0.13733024631977,125.931835875229,530401,0.0063205678432679,0.63205678432679,1,652,0.00766871165644172,0.766871165644172,0
"1030",20232,1953042,"2ND INFANTRY DIVISION, 23RD INFANTRY REGIMENT, 2ND BATTALION",0,0,0,NA,NA,NA,917,68,0.13733024631977,125.931835875229,530402,0,0,0,NA,NA,NA,0
"1031",20232,1953051,"2ND INFANTRY DIVISION, 23RD INFANTRY REGIMENT, 2ND BATTALION",0,0,0,887,779,101,917,69,0.13733024631977,125.931835875229,530501,0,0,1,678,0,0,0
"1032",20232,1953052,"2ND INFANTRY DIVISION, 23RD INFANTRY REGIMENT, 2ND BATTALION",0,0,0,NA,NA,NA,917,70,0.13733024631977,125.931835875229,530502,0,0,0,NA,NA,NA,0
"1033",20232,1953061,"2ND INFANTRY DIVISION, 23RD INFANTRY REGIMENT, 2ND BATTALION",0,0,0,887,958,132,917,71,0.13733024631977,125.931835875229,530601,0,0,1,826,0,0,0
"1034",20232,1953062,"2ND INFANTRY DIVISION, 23RD INFANTRY REGIMENT, 2ND BATTALION",0,0,0,NA,NA,NA,917,72,0.13733024631977,125.931835875229,530602,0,0,0,NA,NA,NA,0
"1035",20232,1953071,"2ND INFANTRY DIVISION, 23RD INFANTRY REGIMENT, 2ND BATTALION",2,1,1,NA,NA,NA,917,73,0.13733024631977,125.931835875229,530701,0.00126411356865358,0.126411356865358,0,NA,NA,NA,0
"1036",20232,1953072,"2ND INFANTRY DIVISION, 23RD INFANTRY REGIMENT, 2ND BATTALION",2,1,0,887,927,153,917,74,0.13733024631977,125.931835875229,530702,0.00126411356865358,0.126411356865358,1,774,0.00129198966408269,0.129198966408269,0
"1069",20233,1951111,"2ND INFANTRY DIVISION, 23RD INFANTRY REGIMENT, 3RD BATTALION",1,1,0,NA,NA,NA,917,33,0.13733024631977,125.931835875229,511101,0.00126411356865358,0.126411356865358,0,NA,NA,NA,0
"1070",20233,1951112,"2ND INFANTRY DIVISION, 23RD INFANTRY REGIMENT, 3RD BATTALION",0,0,0,NA,NA,NA,917,34,0.13733024631977,125.931835875229,511102,0,0,0,NA,NA,NA,0
"1071",20233,1951121,"2ND INFANTRY DIVISION, 23RD INFANTRY REGIMENT, 3RD BATTALION",0,0,0,NA,NA,NA,917,35,0.13733024631977,125.931835875229,511201,0,0,0,NA,NA,NA,0
"1072",20233,1951122,"2ND INFANTRY DIVISION, 23RD INFANTRY REGIMENT, 3RD BATTALION",3,3,0,NA,NA,NA,917,36,0.13733024631977,125.931835875229,511202,0.00379234070596074,0.379234070596074,0,NA,NA,NA,0
"1073",20233,1952011,"2ND INFANTRY DIVISION, 23RD INFANTRY REGIMENT, 3RD BATTALION",0,0,0,NA,NA,NA,917,37,0.13733024631977,125.931835875229,520101,0,0,0,NA,NA,NA,0
"1074",20233,1952012,"2ND INFANTRY DIVISION, 23RD INFANTRY REGIMENT, 3RD BATTALION",0,0,0,NA,NA,NA,917,38,0.13733024631977,125.931835875229,520102,0,0,0,NA,NA,NA,0
"1075",20233,1952021,"2ND INFANTRY DIVISION, 23RD INFANTRY REGIMENT, 3RD BATTALION",0,0,0,NA,NA,NA,917,39,0.13733024631977,125.931835875229,520201,0,0,0,NA,NA,NA,0
"1076",20233,1952022,"2ND INFANTRY DIVISION, 23RD INFANTRY REGIMENT, 3RD BATTALION",0,0,0,NA,NA,NA,917,40,0.13733024631977,125.931835875229,520202,0,0,0,NA,NA,NA,0
"1077",20233,1952031,"2ND INFANTRY DIVISION, 23RD INFANTRY REGIMENT, 3RD BATTALION",0,0,0,NA,NA,NA,917,41,0.13733024631977,125.931835875229,520301,0,0,0,NA,NA,NA,0
"1078",20233,1952032,"2ND INFANTRY DIVISION, 23RD INFANTRY REGIMENT, 3RD BATTALION",1,0,0,NA,NA,NA,917,42,0.13733024631977,125.931835875229,520302,0,0,0,NA,NA,NA,0
"1079",20233,1952041,"2ND INFANTRY DIVISION, 23RD INFANTRY REGIMENT, 3RD BATTALION",1,1,0,NA,NA,NA,917,43,0.13733024631977,125.931835875229,520401,0.00126411356865358,0.126411356865358,0,NA,NA,NA,0
"1080",20233,1952042,"2ND INFANTRY DIVISION, 23RD INFANTRY REGIMENT, 3RD BATTALION",1,1,0,NA,NA,NA,917,44,0.13733024631977,125.931835875229,520402,0.00126411356865358,0.126411356865358,0,NA,NA,NA,0
"1081",20233,1952051,"2ND INFANTRY DIVISION, 23RD INFANTRY REGIMENT, 3RD BATTALION",1,0,0,NA,NA,NA,917,45,0.13733024631977,125.931835875229,520501,0,0,0,NA,NA,NA,0
"1082",20233,1952052,"2ND INFANTRY DIVISION, 23RD INFANTRY REGIMENT, 3RD BATTALION",0,0,0,NA,NA,NA,917,46,0.13733024631977,125.931835875229,520502,0,0,0,NA,NA,NA,0
"1083",20233,1952061,"2ND INFANTRY DIVISION, 23RD INFANTRY REGIMENT, 3RD BATTALION",0,0,0,NA,NA,NA,917,47,0.13733024631977,125.931835875229,520601,0,0,0,NA,NA,NA,0
"1084",20233,1952062,"2ND INFANTRY DIVISION, 23RD INFANTRY REGIMENT, 3RD BATTALION",0,0,0,NA,NA,NA,917,48,0.13733024631977,125.931835875229,520602,0,0,0,NA,NA,NA,0
"1085",20233,1952071,"2ND INFANTRY DIVISION, 23RD INFANTRY REGIMENT, 3RD BATTALION",0,0,0,NA,NA,NA,917,49,0.13733024631977,125.931835875229,520701,0,0,0,NA,NA,NA,0
"1086",20233,1952072,"2ND INFANTRY DIVISION, 23RD INFANTRY REGIMENT, 3RD BATTALION",19,15,4,NA,NA,NA,917,50,0.13733024631977,125.931835875229,520702,0.0189617035298037,1.89617035298037,0,NA,NA,NA,0
"1087",20233,1952081,"2ND INFANTRY DIVISION, 23RD INFANTRY REGIMENT, 3RD BATTALION",0,0,0,890,857,NA,917,51,0.13733024631977,125.931835875229,520801,0,0,0,NA,NA,NA,0
"1088",20233,1952082,"2ND INFANTRY DIVISION, 23RD INFANTRY REGIMENT, 3RD BATTALION",0,0,0,NA,NA,NA,917,52,0.13733024631977,125.931835875229,520802,0,0,0,NA,NA,NA,0
"1089",20233,1952091,"2ND INFANTRY DIVISION, 23RD INFANTRY REGIMENT, 3RD BATTALION",0,0,0,890,773,NA,917,53,0.13733024631977,125.931835875229,520901,0,0,0,NA,NA,NA,0
"1090",20233,1952092,"2ND INFANTRY DIVISION, 23RD INFANTRY REGIMENT, 3RD BATTALION",4,3,0,NA,NA,NA,917,54,0.13733024631977,125.931835875229,520902,0.00379234070596074,0.379234070596074,0,NA,NA,NA,0
"1091",20233,1952101,"2ND INFANTRY DIVISION, 23RD INFANTRY REGIMENT, 3RD BATTALION",10,7,3,890,753,NA,917,55,0.13733024631977,125.931835875229,521001,0.00884879498057506,0.884879498057506,0,NA,NA,NA,0
"1092",20233,1952102,"2ND INFANTRY DIVISION, 23RD INFANTRY REGIMENT, 3RD BATTALION",3,3,0,890,786,133,917,56,0.13733024631977,125.931835875229,521002,0.00379234070596074,0.379234070596074,1,653,0.00459418070444104,0.459418070444104,0
"1093",20233,1952111,"2ND INFANTRY DIVISION, 23RD INFANTRY REGIMENT, 3RD BATTALION",1,1,0,890,849,135,917,57,0.13733024631977,125.931835875229,521101,0.00126411356865358,0.126411356865358,1,714,0.00140056022408964,0.140056022408964,0
"1094",20233,1952112,"2ND INFANTRY DIVISION, 23RD INFANTRY REGIMENT, 3RD BATTALION",0,0,0,NA,NA,NA,917,58,0.13733024631977,125.931835875229,521102,0,0,0,NA,NA,NA,0
"1095",20233,1952121,"2ND INFANTRY DIVISION, 23RD INFANTRY REGIMENT, 3RD BATTALION",0,0,0,890,763,132,917,59,0.13733024631977,125.931835875229,521201,0,0,1,631,0,0,0
"1096",20233,1952122,"2ND INFANTRY DIVISION, 23RD INFANTRY REGIMENT, 3RD BATTALION",0,0,0,890,795,109,917,60,0.13733024631977,125.931835875229,521202,0,0,1,686,0,0,0
"1097",20233,1953011,"2ND INFANTRY DIVISION, 23RD INFANTRY REGIMENT, 3RD BATTALION",0,0,0,890,771,92,917,61,0.13733024631977,125.931835875229,530101,0,0,1,679,0,0,0
"1098",20233,1953012,"2ND INFANTRY DIVISION, 23RD INFANTRY REGIMENT, 3RD BATTALION",0,0,0,NA,NA,NA,917,62,0.13733024631977,125.931835875229,530102,0,0,0,NA,NA,NA,0
"1099",20233,1953021,"2ND INFANTRY DIVISION, 23RD INFANTRY REGIMENT, 3RD BATTALION",0,0,0,887,779,99,917,63,0.13733024631977,125.931835875229,530201,0,0,1,680,0,0,0
"1100",20233,1953022,"2ND INFANTRY DIVISION, 23RD INFANTRY REGIMENT, 3RD BATTALION",0,0,0,NA,NA,NA,917,64,0.13733024631977,125.931835875229,530202,0,0,0,NA,NA,NA,0
"1101",20233,1953031,"2ND INFANTRY DIVISION, 23RD INFANTRY REGIMENT, 3RD BATTALION",0,0,0,887,699,87,917,65,0.13733024631977,125.931835875229,530301,0,0,1,612,0,0,0
"1102",20233,1953032,"2ND INFANTRY DIVISION, 23RD INFANTRY REGIMENT, 3RD BATTALION",0,0,0,NA,NA,NA,917,66,0.13733024631977,125.931835875229,530302,0,0,0,NA,NA,NA,0
"1103",20233,1953041,"2ND INFANTRY DIVISION, 23RD INFANTRY REGIMENT, 3RD BATTALION",0,0,0,887,689,49,917,67,0.13733024631977,125.931835875229,530401,0,0,1,640,0,0,0
"1104",20233,1953042,"2ND INFANTRY DIVISION, 23RD INFANTRY REGIMENT, 3RD BATTALION",0,0,0,NA,NA,NA,917,68,0.13733024631977,125.931835875229,530402,0,0,0,NA,NA,NA,0
"1105",20233,1953051,"2ND INFANTRY DIVISION, 23RD INFANTRY REGIMENT, 3RD BATTALION",0,0,0,887,784,105,917,69,0.13733024631977,125.931835875229,530501,0,0,1,679,0,0,0
"1106",20233,1953052,"2ND INFANTRY DIVISION, 23RD INFANTRY REGIMENT, 3RD BATTALION",0,0,0,NA,NA,NA,917,70,0.13733024631977,125.931835875229,530502,0,0,0,NA,NA,NA,0
"1107",20233,1953061,"2ND INFANTRY DIVISION, 23RD INFANTRY REGIMENT, 3RD BATTALION",0,0,0,887,950,135,917,71,0.13733024631977,125.931835875229,530601,0,0,1,815,0,0,0
"1108",20233,1953062,"2ND INFANTRY DIVISION, 23RD INFANTRY REGIMENT, 3RD BATTALION",0,0,0,NA,NA,NA,917,72,0.13733024631977,125.931835875229,530602,0,0,0,NA,NA,NA,0
"1109",20233,1953071,"2ND INFANTRY DIVISION, 23RD INFANTRY REGIMENT, 3RD BATTALION",0,0,0,NA,NA,NA,917,73,0.13733024631977,125.931835875229,530701,0,0,0,NA,NA,NA,0
"1110",20233,1953072,"2ND INFANTRY DIVISION, 23RD INFANTRY REGIMENT, 3RD BATTALION",1,1,0,887,935,159,917,74,0.13733024631977,125.931835875229,530702,0.00126411356865358,0.126411356865358,1,776,0.00128865979381443,0.128865979381443,0
"1143",20381,1951111,"2ND INFANTRY DIVISION, 38TH INFANTRY REGIMENT, 1ST BATTALION",0,0,0,NA,NA,NA,917,33,0.13733024631977,125.931835875229,511101,0,0,0,NA,NA,NA,0
"1144",20381,1951112,"2ND INFANTRY DIVISION, 38TH INFANTRY REGIMENT, 1ST BATTALION",0,0,0,NA,NA,NA,917,34,0.13733024631977,125.931835875229,511102,0,0,0,NA,NA,NA,0
"1145",20381,1951121,"2ND INFANTRY DIVISION, 38TH INFANTRY REGIMENT, 1ST BATTALION",1,1,0,NA,NA,NA,917,35,0.13733024631977,125.931835875229,511201,0.00126411356865358,0.126411356865358,0,NA,NA,NA,0
"1146",20381,1951122,"2ND INFANTRY DIVISION, 38TH INFANTRY REGIMENT, 1ST BATTALION",2,2,0,NA,NA,NA,917,36,0.13733024631977,125.931835875229,511202,0.00252822713730716,0.252822713730716,0,NA,NA,NA,0
"1147",20381,1952011,"2ND INFANTRY DIVISION, 38TH INFANTRY REGIMENT, 1ST BATTALION",0,0,0,NA,NA,NA,917,37,0.13733024631977,125.931835875229,520101,0,0,0,NA,NA,NA,0
"1148",20381,1952012,"2ND INFANTRY DIVISION, 38TH INFANTRY REGIMENT, 1ST BATTALION",0,0,0,NA,NA,NA,917,38,0.13733024631977,125.931835875229,520102,0,0,0,NA,NA,NA,0
"1149",20381,1952021,"2ND INFANTRY DIVISION, 38TH INFANTRY REGIMENT, 1ST BATTALION",0,0,0,NA,NA,NA,917,39,0.13733024631977,125.931835875229,520201,0,0,0,NA,NA,NA,0
"1150",20381,1952022,"2ND INFANTRY DIVISION, 38TH INFANTRY REGIMENT, 1ST BATTALION",1,1,0,NA,NA,NA,917,40,0.13733024631977,125.931835875229,520202,0.00126411356865358,0.126411356865358,0,NA,NA,NA,0
"1151",20381,1952031,"2ND INFANTRY DIVISION, 38TH INFANTRY REGIMENT, 1ST BATTALION",1,0,0,NA,NA,NA,917,41,0.13733024631977,125.931835875229,520301,0,0,0,NA,NA,NA,0
"1152",20381,1952032,"2ND INFANTRY DIVISION, 38TH INFANTRY REGIMENT, 1ST BATTALION",1,0,0,NA,NA,NA,917,42,0.13733024631977,125.931835875229,520302,0,0,0,NA,NA,NA,0
"1153",20381,1952041,"2ND INFANTRY DIVISION, 38TH INFANTRY REGIMENT, 1ST BATTALION",0,0,0,NA,NA,NA,917,43,0.13733024631977,125.931835875229,520401,0,0,0,NA,NA,NA,0
"1154",20381,1952042,"2ND INFANTRY DIVISION, 38TH INFANTRY REGIMENT, 1ST BATTALION",0,0,0,NA,NA,NA,917,44,0.13733024631977,125.931835875229,520402,0,0,0,NA,NA,NA,0
"1155",20381,1952051,"2ND INFANTRY DIVISION, 38TH INFANTRY REGIMENT, 1ST BATTALION",0,0,0,NA,NA,NA,917,45,0.13733024631977,125.931835875229,520501,0,0,0,NA,NA,NA,0
"1156",20381,1952052,"2ND INFANTRY DIVISION, 38TH INFANTRY REGIMENT, 1ST BATTALION",0,0,0,NA,NA,NA,917,46,0.13733024631977,125.931835875229,520502,0,0,0,NA,NA,NA,0
"1157",20381,1952061,"2ND INFANTRY DIVISION, 38TH INFANTRY REGIMENT, 1ST BATTALION",0,0,0,NA,NA,NA,917,47,0.13733024631977,125.931835875229,520601,0,0,0,NA,NA,NA,0
"1158",20381,1952062,"2ND INFANTRY DIVISION, 38TH INFANTRY REGIMENT, 1ST BATTALION",0,0,0,NA,NA,NA,917,48,0.13733024631977,125.931835875229,520602,0,0,0,NA,NA,NA,0
"1159",20381,1952071,"2ND INFANTRY DIVISION, 38TH INFANTRY REGIMENT, 1ST BATTALION",0,0,0,NA,NA,NA,917,49,0.13733024631977,125.931835875229,520701,0,0,0,NA,NA,NA,0
"1160",20381,1952072,"2ND INFANTRY DIVISION, 38TH INFANTRY REGIMENT, 1ST BATTALION",0,0,0,NA,NA,NA,917,50,0.13733024631977,125.931835875229,520702,0,0,0,NA,NA,NA,0
"1161",20381,1952081,"2ND INFANTRY DIVISION, 38TH INFANTRY REGIMENT, 1ST BATTALION",0,0,0,890,800,NA,917,51,0.13733024631977,125.931835875229,520801,0,0,0,NA,NA,NA,0
"1162",20381,1952082,"2ND INFANTRY DIVISION, 38TH INFANTRY REGIMENT, 1ST BATTALION",2,1,0,NA,NA,NA,917,52,0.13733024631977,125.931835875229,520802,0.00126411356865358,0.126411356865358,0,NA,NA,NA,0
"1163",20381,1952091,"2ND INFANTRY DIVISION, 38TH INFANTRY REGIMENT, 1ST BATTALION",1,1,0,890,734,NA,917,53,0.13733024631977,125.931835875229,520901,0.00126411356865358,0.126411356865358,0,NA,NA,NA,0
"1164",20381,1952092,"2ND INFANTRY DIVISION, 38TH INFANTRY REGIMENT, 1ST BATTALION",12,10,2,NA,NA,NA,917,54,0.13733024631977,125.931835875229,520902,0.0126411356865358,1.26411356865358,0,NA,NA,NA,0
"1165",20381,1952101,"2ND INFANTRY DIVISION, 38TH INFANTRY REGIMENT, 1ST BATTALION",1,0,1,890,711,NA,917,55,0.13733024631977,125.931835875229,521001,0,0,0,NA,NA,NA,0
"1166",20381,1952102,"2ND INFANTRY DIVISION, 38TH INFANTRY REGIMENT, 1ST BATTALION",0,0,0,890,695,95,917,56,0.13733024631977,125.931835875229,521002,0,0,1,600,0,0,0
"1167",20381,1952111,"2ND INFANTRY DIVISION, 38TH INFANTRY REGIMENT, 1ST BATTALION",0,0,0,890,762,94,917,57,0.13733024631977,125.931835875229,521101,0,0,1,668,0,0,0
"1168",20381,1952112,"2ND INFANTRY DIVISION, 38TH INFANTRY REGIMENT, 1ST BATTALION",3,3,0,NA,NA,NA,917,58,0.13733024631977,125.931835875229,521102,0.00379234070596074,0.379234070596074,0,NA,NA,NA,0
"1169",20381,1952121,"2ND INFANTRY DIVISION, 38TH INFANTRY REGIMENT, 1ST BATTALION",0,0,0,890,788,113,917,59,0.13733024631977,125.931835875229,521201,0,0,1,675,0,0,0
"1170",20381,1952122,"2ND INFANTRY DIVISION, 38TH INFANTRY REGIMENT, 1ST BATTALION",8,8,0,890,779,94,917,60,0.13733024631977,125.931835875229,521202,0.0101129085492286,1.01129085492286,1,685,0.0116788321167883,1.16788321167883,0
"1171",20381,1953011,"2ND INFANTRY DIVISION, 38TH INFANTRY REGIMENT, 1ST BATTALION",0,0,0,890,759,94,917,61,0.13733024631977,125.931835875229,530101,0,0,1,665,0,0,0
"1172",20381,1953012,"2ND INFANTRY DIVISION, 38TH INFANTRY REGIMENT, 1ST BATTALION",0,0,0,NA,NA,NA,917,62,0.13733024631977,125.931835875229,530102,0,0,0,NA,NA,NA,0
"1173",20381,1953021,"2ND INFANTRY DIVISION, 38TH INFANTRY REGIMENT, 1ST BATTALION",3,2,1,887,780,94,917,63,0.13733024631977,125.931835875229,530201,0.00252822713730716,0.252822713730716,1,686,0.00291545189504373,0.291545189504373,0
"1174",20381,1953022,"2ND INFANTRY DIVISION, 38TH INFANTRY REGIMENT, 1ST BATTALION",2,2,0,NA,NA,NA,917,64,0.13733024631977,125.931835875229,530202,0.00252822713730716,0.252822713730716,0,NA,NA,NA,0
"1175",20381,1953031,"2ND INFANTRY DIVISION, 38TH INFANTRY REGIMENT, 1ST BATTALION",7,5,0,887,690,82,917,65,0.13733024631977,125.931835875229,530301,0.0063205678432679,0.63205678432679,1,608,0.00822368421052632,0.822368421052632,0
"1176",20381,1953032,"2ND INFANTRY DIVISION, 38TH INFANTRY REGIMENT, 1ST BATTALION",3,2,1,NA,NA,NA,917,66,0.13733024631977,125.931835875229,530302,0.00252822713730716,0.252822713730716,0,NA,NA,NA,0
"1177",20381,1953041,"2ND INFANTRY DIVISION, 38TH INFANTRY REGIMENT, 1ST BATTALION",0,0,0,887,728,65,917,67,0.13733024631977,125.931835875229,530401,0,0,1,663,0,0,0
"1178",20381,1953042,"2ND INFANTRY DIVISION, 38TH INFANTRY REGIMENT, 1ST BATTALION",0,0,0,NA,NA,NA,917,68,0.13733024631977,125.931835875229,530402,0,0,0,NA,NA,NA,0
"1179",20381,1953051,"2ND INFANTRY DIVISION, 38TH INFANTRY REGIMENT, 1ST BATTALION",0,0,0,887,772,103,917,69,0.13733024631977,125.931835875229,530501,0,0,1,669,0,0,0
"1180",20381,1953052,"2ND INFANTRY DIVISION, 38TH INFANTRY REGIMENT, 1ST BATTALION",0,0,0,NA,NA,NA,917,70,0.13733024631977,125.931835875229,530502,0,0,0,NA,NA,NA,0
"1181",20381,1953061,"2ND INFANTRY DIVISION, 38TH INFANTRY REGIMENT, 1ST BATTALION",0,0,0,887,937,123,917,71,0.13733024631977,125.931835875229,530601,0,0,1,814,0,0,0
"1182",20381,1953062,"2ND INFANTRY DIVISION, 38TH INFANTRY REGIMENT, 1ST BATTALION",0,0,0,NA,NA,NA,917,72,0.13733024631977,125.931835875229,530602,0,0,0,NA,NA,NA,0
"1183",20381,1953071,"2ND INFANTRY DIVISION, 38TH INFANTRY REGIMENT, 1ST BATTALION",0,0,0,NA,NA,NA,917,73,0.13733024631977,125.931835875229,530701,0,0,0,NA,NA,NA,0
