"country","year","Fvar5","var5","market","lgdppc","gdpgrowt","tradeofg","overallb","generalg","regime","d2","d3"
"Brazil",1991,0.527694940567017,0.270522803068161,27.3671321868896,8.53895473480225,1.29999876022339,16.5909175872803,-0.427056044340134,17.8996772766113,18,0,1
"Brazil",1992,0.294775605201721,0.527694940567017,27.4331302642822,8.58858299255371,-0.499994039535522,19.253345489502,-3.80504965782166,17.0630321502686,18,0,1
"Brazil",1993,0.562136769294739,0.294775605201721,27.47434425354,8.61613273620605,4.89999389648438,19.5993156433105,-9.32829189300537,17.6640186309814,18,0,1
"Brazil",1994,0.690284788608551,0.562136769294739,27.5449104309082,8.67248630523682,5.89999628067017,18.6747589111328,-6.09089756011963,17.8657169342041,18,0,1
"Bulgaria",1988,0,0,24.508638381958,8.4990291595459,10.9446897506714,91.4617538452148,-4.15176916122437,7.15736818313599,3,1,0
"Bulgaria",1989,0.0192991495132446,0,24.4763965606689,8.47845268249512,-3.28988122940063,94.578971862793,-1.07379639148712,7.12242794036865,3,1,0
"Bulgaria",1990,0.511675536632538,0.0192991495132446,24.3926849365234,8.41183280944824,-9.11737537384033,69.8470611572266,-8.27484130859375,18.1865844726562,18,0,1
"Bulgaria",1991,0.404875725507736,0.511675536632538,24.3323822021484,8.36170864105225,-8.44536113739014,82.6462097167969,-4.4616870880127,19.0316181182861,18,0,1
"Bulgaria",1992,0.511386334896088,0.404875725507736,24.3001499176025,8.34045600891113,-7.27238607406616,100.061248779297,-4.93297863006592,20.332914352417,18,0,1
"Bulgaria",1993,1.07756078243256,0.511386334896088,24.3076972961426,8.35467433929443,-1.48021280765533,84.0272445678711,-12.0929698944092,18.8536605834961,18,0,1
"Bulgaria",1994,0.689766705036163,1.07756078243256,24.3458309173584,8.39840984344482,1.81800937652588,90.7284164428711,-4.64026403427124,17.1908779144287,18,0,1
"Bulgaria",1995,1.10881745815277,0.689766705036163,24.4016990661621,8.45744323730469,2.86018824577332,90.9185485839844,-5.24444484710693,15.2679929733276,18,0,1
"Bulgaria",1996,4.93823671340942,1.10881745815277,24.3046073913574,8.36637020111084,-10.1357126235962,122.70777130127,-15.4193315505981,11.8657217025757,18,0,1
"Burkina Faso",1975,0.24273194372654,0.0360219851136208,21.3945140838623,5.76832103729248,2.9983766078949,40.1101455688477,-0.932259917259216,14.5497531890869,6,0,0
"Burkina Faso",1976,0.498828411102295,0.24273194372654,21.488302230835,5.82894563674927,8.53489780426025,37.7603340148926,-0.61522388458252,11.4348449707031,6,0,0
"Burkina Faso",1978,0.0968220606446266,0.0917770490050316,21.6528949737549,5.94017124176025,4.60782766342163,37.7123527526855,0.506731569766998,11.3396015167236,15,0,0
"Burkina Faso",1979,0,0.0968220606446266,21.8033390045166,6.06378507614136,3.66462182998657,40.2062797546387,-1.70594716072083,12.182258605957,15,0,0
"Burkina Faso",1980,0.152528762817383,0,21.9403419494629,6.1944055557251,0.796882271766663,43.0909004211426,0.243449836969376,10.4154434204102,3,1,0
"Burkina Faso",1981,0.122230052947998,0.152528762817383,22.0207252502441,6.23441076278687,4.25529909133911,43.6406593322754,-1.09317994117737,10.4436807632446,3,1,0
"Burkina Faso",1982,0.141054227948189,0.122230052947998,22.1206073760986,6.30991840362549,9.56219577789307,42.6205215454102,-1.21079361438751,15.5578651428223,3,1,0
"Burkina Faso",1983,0.131426304578781,0.141054227948189,22.132740020752,6.30991840362549,0.345982164144516,40.1057167053223,0.104013010859489,16.2249202728271,3,1,0
"Burkina Faso",1984,-0.0979104489088058,0.131426304578781,22.160530090332,6.30991840362549,-1.77870106697083,42.7164878845215,-0.592702150344849,14.7200679779053,3,1,0
"Burkina Faso",1985,0.16617751121521,-0.0979104489088058,22.2965469360352,6.41345882415771,8.51736640930176,44.6271476745605,0.986788332462311,13.0945987701416,3,1,0
